captured_at,source_timestamp,product,bid,ask,mid
2026-05-05T21:06:56.394255,2026-05-05T21:06:53.547099+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:57.599992,2026-05-05T21:06:53.547099+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:58.790650,2026-05-05T21:06:53.547099+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:59.982296,2026-05-05T21:06:53.547099+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:07:01.165160,2026-05-05T21:06:53.547099+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:07:02.320571,2026-05-05T21:07:02.180865+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:03.501124,2026-05-05T21:07:02.180865+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:04.667294,2026-05-05T21:07:02.180865+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:05.898186,2026-05-05T21:07:02.180865+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:07.180138,2026-05-05T21:07:02.180865+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:08.408746,2026-05-05T21:07:02.180865+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:09.643162,2026-05-05T21:07:02.180865+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:10.911542,2026-05-05T21:07:02.180865+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:12.226701,2026-05-05T21:07:11.052980+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:13.515119,2026-05-05T21:07:11.052980+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:14.773760,2026-05-05T21:07:11.052980+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:16.020771,2026-05-05T21:07:11.052980+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:17.254208,2026-05-05T21:07:11.052980+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:18.468235,2026-05-05T21:07:11.052980+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:19.698873,2026-05-05T21:07:11.052980+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:20.961951,2026-05-05T21:07:20.413354+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:22.218151,2026-05-05T21:07:20.413354+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:23.428839,2026-05-05T21:07:20.413354+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:24.591895,2026-05-05T21:07:20.413354+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:25.755205,2026-05-05T21:07:20.413354+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:26.989236,2026-05-05T21:07:20.413354+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:28.239416,2026-05-05T21:07:20.413354+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:29.437678,2026-05-05T21:07:29.305785+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:30.667942,2026-05-05T21:07:29.305785+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:31.911862,2026-05-05T21:07:29.305785+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:33.157238,2026-05-05T21:07:29.305785+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:34.373472,2026-05-05T21:07:29.305785+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:35.625377,2026-05-05T21:07:29.305785+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:36.791735,2026-05-05T21:07:29.305785+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:37.975422,2026-05-05T21:07:29.305785+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:39.176957,2026-05-05T21:07:38.157284+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:40.347157,2026-05-05T21:07:38.157284+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:41.499477,2026-05-05T21:07:38.157284+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:42.707901,2026-05-05T21:07:38.157284+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:43.930352,2026-05-05T21:07:38.157284+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:07:45.151813,2026-05-05T21:07:38.157284+01:00,eur,1.1696,1.16965,1.169625
